date,price,bedrooms,bathrooms,square_feet,floors,waterfront,view,condition,yr_built,yr_renovated,street,city,statezip,country
01-07-2022,530000,5,2.5,3660,2,0,2,4,1989,0,27699 SE 401st St,Enumclaw,WA 98022,USA
01-07-2022,650000,8,2.5,3350,2,0,0,3,2004,2003,28815 237th Pl SE,Black Diamond,WA 98010,USA
01-07-2022,349500,5,2,1270,1,0,0,3,1963,2008,2709 E Marion St,Seattle,WA 98122,USA
01-07-2022,1198000,8,3.5,3400,2.5,0,0,3,2008,0,2303 E Valley St,Seattle,WA 98112,USA
01-07-2022,165050,5,1,1200,1,0,0,3,1959,1989,1419 Farrelly St,Enumclaw,WA 98022,USA
01-07-2022,580000,5,2.5,2200,2,0,2,3,1978,0,1430-1920 W Lake Sammamish Pkwy SE,Bellevue,WA 98008,USA
01-07-2022,330000,5,2.5,1680,1,0,0,3,1959,1989,10843-10857 8th Ave SW,Seattle,WA 98146,USA
01-07-2022,875000,5,3.5,3840,2,0,0,3,2001,0,21033 SE 5th St,Sammamish,WA 98074,USA
01-07-2022,500000,2,1,950,1,0,2,3,1926,2003,4024 Phinney Ave N,Seattle,WA 98103,USA
01-07-2022,445000,8,2.5,2280,2,0,0,3,1994,0,19901-19999 SE 290th Pl,Kent,WA 98042,USA
01-07-2022,274900,8,2.5,1970,2,0,0,3,1987,2000,28206 130th Ave SE,Kent,WA 98030,USA
01-07-2022,219950,5,1.5,1620,1,0,0,4,1967,0,17459 SE 262nd St,Covington,WA 98042,USA
01-07-2022,691500,8,2.5,2600,2,0,0,3,1962,2002,9041 49th Ave NE,Seattle,WA 98115,USA
01-07-2022,459500,2,1,1250,1,0,0,3,1929,0,7031 18th Ave NW,Seattle,WA 98117,USA
01-07-2022,955500,8,1.75,2130,1.5,0,0,3,1914,1993,2572 5th Ave W,Seattle,WA 98119,USA
01-07-2022,328950,8,1.75,2550,1,0,0,5,1978,0,19254 121st Pl SE,Kent,WA 98031,USA
01-07-2022,307000,5,1,1150,1.5,0,0,3,1927,2011,227 W 2nd St,North Bend,WA 98045,USA
01-07-2022,382500,5,1.75,1040,1,0,0,4,1967,0,425-445 Mt Defiance Cir SW,Issaquah,WA 98027,USA
01-07-2022,1150000,8,2.5,3340,2,0,0,3,1996,0,10640 NE 46th St,Kirkland,WA 98033,USA
01-07-2022,1297000,6,2.75,2630,2,0,0,5,1900,0,5529 Wallingford Ave N,Seattle,WA 98103,USA
01-07-2022,478000,5,2.25,1640,2,0,0,3,1994,0,4235 250th Pl SE,Issaquah,WA 98029,USA
01-07-2022,260000,2,1,770,1,0,0,4,1948,0,834 NE 189th St,Shoreline,WA 98155,USA
01-07-2022,850000,8,3.25,4350,1,0,0,3,2006,0,6407 282nd Ave SE,Issaquah,WA 98027,USA
01-07-2022,616000,8,1.75,1700,1,0,0,3,1957,2000,4003 W Emerson St,Seattle,WA 98199,USA
01-07-2022,540000,5,1.75,2050,1,0,0,3,1984,0,22607 NE 14th Dr,Sammamish,WA 98074,USA
01-07-2022,300000,5,2.25,1660,2,0,0,3,2001,0,278th Ave NE,Duvall,WA 98019,USA
01-07-2022,507500,5,1.75,1990,1,0,0,3,1977,2004,15311 NE 62nd Ct,Redmond,WA 98052,USA
01-07-2022,3800000,5,5.5,7050,1,0,2,4,1978,2000,1365 91st Ave NE,Clyde Hill,WA 98004,USA
01-07-2022,241000,5,2,1770,1,0,0,3,1986,0,30027 58th Pl S,Auburn,WA 98001,USA
01-07-2022,485000,5,2.25,2440,2,0,0,3,1991,0,3036 E Ames Lake Dr NE,Redmond,WA 98053,USA
01-07-2022,695000,5,2.5,2620,2,0,0,3,1998,2006,23337 NE 138th Way,Woodinville,WA 98077,USA
01-07-2022,548000,8,2.5,2440,2,0,0,3,1994,0,12219 SE 80th Way,Newcastle,WA 98056,USA
01-07-2022,345000,2,1,1080,1,0,0,3,1955,2005,6439 Marshall Ave SW,Seattle,WA 98136,USA
01-07-2022,280000,5,1,1090,1,0,0,4,1962,0,1048 Redmond Ave NE,Renton,WA 98056,USA
01-07-2022,450000,5,1.75,1400,1,0,0,3,1963,2008,6217 NE 156th St,Kenmore,WA 98028,USA
01-07-2022,515000,5,2.5,2010,2,0,0,3,1994,0,8818 NE 150th St,Kenmore,WA 98028,USA
01-07-2022,1014250,5,1,1640,1.5,0,0,5,1920,0,720 96th Ave NE,Bellevue,WA 98004,USA
01-07-2022,739900,5,2.5,3290,2,0,0,3,2004,2003,3602 212th Pl SE,Sammamish,WA 98075,USA
01-07-2022,600000,2,2.5,2510,2,0,0,3,1990,2009,17221 102nd Ave NE,Bothell,WA 98011,USA
01-07-2022,370000,2,1,860,1,0,0,3,1952,2008,3818 53rd Ave SW,Seattle,WA 98116,USA
01-07-2022,729032,8,2.5,2840,1,0,0,4,1977,0,3200 130th Ave NE,Bellevue,WA 98005,USA
01-07-2022,510000,5,1.75,1750,2,0,0,3,1934,1978,30734 229th Pl SE,Black Diamond,WA 98010,USA
01-07-2022,425000,5,1.5,1300,1,0,0,3,1964,2000,14011 NE 71st Pl,Redmond,WA 98052,USA
01-07-2022,1080000,5,2.75,3890,2,0,1,3,1967,2010,5226 S Morgan St,Seattle,WA 98118,USA
01-07-2022,337000,5,2.25,1460,3,0,0,3,2006,0,11707 Greenwood Ave N,Seattle,WA 98133,USA
01-07-2022,563000,8,1,1410,1.5,0,0,5,1911,1984,621 NW 44th St,Seattle,WA 98107,USA
01-07-2022,1695000,8,2.75,3770,2,0,2,5,1924,1956,3333 S Plum St,Seattle,WA 98144,USA
01-07-2022,245000,5,2,1190,1.5,0,0,5,1907,0,8301-8399 47th Ave S,Seattle,WA 98118,USA
01-07-2022,590000,5,2,1410,1,0,0,4,1947,1988,7264 27th Ave NE,Seattle,WA 98115,USA
01-07-2022,695000,5,2,2500,1.5,0,0,5,1922,1956,922 N 72nd St,Seattle,WA 98103,USA
01-07-2022,402500,2,1,800,1,0,0,5,1946,0,4235 4th Ave NW,Seattle,WA 98107,USA
01-07-2022,435000,5,2.5,2530,2,0,0,3,1993,0,28219 NE 149th Pl,Duvall,WA 98019,USA
01-07-2022,660000,5,2,2570,1,0,0,3,1983,2009,15031 NE 144th St,Redmond,WA 98052,USA
01-07-2022,300000,5,2.75,2090,1,0,0,3,1987,2000,36529 2nd Ave SW,Federal Way,WA 98023,USA
01-07-2022,600000,5,2.25,2980,1,0,0,3,1960,2012,4531 NE 106th St,Seattle,WA 98125,USA
01-07-2022,205000,5,1.75,1170,1,0,0,3,1981,2013,26118 189th Ct SE,Covington,WA 98042,USA
01-07-2022,357500,5,3.5,2080,2,0,0,3,2004,2003,28121 Maple Ridge Way SE,Maple Valley,WA 98038,USA
01-07-2022,1110000,5,3.25,3350,2,0,0,4,1997,0,4776 34th Ave NE,Seattle,WA 98105,USA
01-07-2022,332888,2,2.5,1050,2,0,0,3,2007,0,101-115 26th Ave,Seattle,WA 98122,USA
01-07-2022,174000,2,1,900,1,0,0,3,1979,2014,102-1/2 5th Ave SW,Pacific,WA 98047,USA
01-07-2022,515000,2,1,1050,1,0,0,5,1907,0,5609 9th Ave NW,Seattle,WA 98107,USA
01-07-2022,392000,5,2.25,3740,1.5,0,0,3,1958,2004,22835 16th Ave S,Des Moines,WA 98198,USA
01-07-2022,485000,8,1.75,1430,2,0,0,3,1900,2005,216 20th Ave,Seattle,WA 98122,USA
01-07-2022,217500,5,1.75,1400,1,0,0,4,1984,0,230 S 317th Pl,Federal Way,WA 98003,USA
01-07-2022,502000,5,2.25,1600,2,0,0,4,1983,0,17120 166th Pl NE,Woodinville,WA 98072,USA
01-07-2022,820000,5,2.25,2880,2,0,0,3,1989,0,16614 SE 50th Pl,Bellevue,WA 98006,USA
01-07-2022,1640000,5,3.25,3140,2,0,3,4,1913,0,471 Wheeler St,Seattle,WA 98109,USA
01-07-2022,102500,2,1,820,1,0,0,3,1937,1999,9852 20th Ave SW,Seattle,WA 98106,USA
01-07-2022,925000,5,5.5,5190,2,0,2,3,2001,0,6525 Cascade Ave SE,Snoqualmie,WA 98065,USA
01-07-2022,540000,8,2.5,2180,1,0,0,4,1968,0,9003 172nd Ave NE,Redmond,WA 98052,USA
01-07-2022,600000,2,1,910,1.5,0,0,3,1900,2005,100 20th Ave E,Seattle,WA 98112,USA
01-07-2022,406000,8,1,1580,1.5,0,2,4,1928,0,10041 64th Ave S,Seattle,WA 98178,USA
01-07-2022,620000,8,3,2130,1,0,0,5,1948,1985,4002 50th Ave SW,Seattle,WA 98116,USA
01-07-2022,1060000,8,2.5,4570,2,0,2,3,1990,2009,1630 204th Pl NE,Sammamish,WA 98074,USA
01-07-2022,401000,5,2,1240,1,0,0,3,1984,0,3027 230th Pl NE,Sammamish,WA 98074,USA
01-07-2022,725000,5,1.75,1860,2,0,2,4,1959,0,3450 S King St,Seattle,WA 98144,USA
01-07-2022,276000,1,0.75,370,1,0,0,5,1923,0,2508 NW 67th St,Seattle,WA 98117,USA
01-07-2022,500000,5,3.25,3130,2,0,0,3,1975,0,265 Almak Ct NW,Issaquah,WA 98027,USA
01-07-2022,375000,5,1.75,2530,1,0,0,4,1977,0,16621 SE 235th St,Kent,WA 98042,USA
01-07-2022,2300000,8,4.75,3970,2,0,2,4,1928,0,1323 Willard Ave W,Seattle,WA 98119,USA
01-07-2022,260000,5,2.25,1920,1,0,0,4,1961,2001,10904 SE 212th St,Kent,WA 98031,USA
01-07-2022,1565000,8,2.75,2970,1.5,0,1,4,1918,1986,9563 NE 1st St,Bellevue,WA 98004,USA
01-07-2022,431000,8,2.5,2300,2,0,0,3,2001,0,2309 Aberdeen Ave NE,Renton,WA 98056,USA
01-07-2022,321000,8,2.5,1830,2,0,0,3,2003,0,27619 245th Ave SE,Maple Valley,WA 98038,USA
01-07-2022,433000,8,1.5,1550,1,0,0,4,1963,0,4702 S Juneau St,Seattle,WA 98118,USA
01-07-2022,920000,8,3.5,4080,2,0,0,3,2005,0,8950 237th Pl NE,Redmond,WA 98053,USA
01-07-2022,482000,5,2.25,1710,2,0,0,3,1989,0,1022 215th Ave NE,Sammamish,WA 98074,USA
01-07-2022,712000,5,2.5,2375,2,0,0,3,2002,0,6248 189th Pl NE,Redmond,WA 98052,USA
01-07-2022,505000,8,2.75,2200,1,0,0,4,1962,0,12241 SE 62nd St,Bellevue,WA 98006,USA
01-07-2022,2367000,5,2.25,3530,1,1,3,3,1930,1993,7436 E Mercer Way,Mercer Island,WA 98040,USA
01-07-2022,452000,5,1.75,1110,1,0,0,4,1966,0,5321-5327 156th Dr NE,Redmond,WA 98052,USA
01-07-2022,581000,8,1,1630,1.5,0,0,3,1921,2000,1819-1827 25th Ave,Seattle,WA 98122,USA
01-07-2022,952500,8,1.5,2550,2,0,0,4,1910,0,1901 25th Ave E,Seattle,WA 98112,USA
01-07-2022,808000,8,2.25,2500,2,0,0,4,1987,0,14586 NE 58th St,Bellevue,WA 98007,USA
01-07-2022,476000,8,3,2890,1,0,0,3,1945,2013,6516 43rd Ave NE,Seattle,WA 98115,USA
01-07-2022,535000,8,1.75,1420,1.5,0,0,4,1945,0,3027 NW 67th St,Seattle,WA 98117,USA
01-07-2022,1356925,8,3.5,4270,2,0,3,5,1937,0,3017 42nd Ave W,Seattle,WA 98199,USA
01-07-2022,629800,5,2.5,2390,2,0,0,3,2008,0,329 NE Eagle Way,Issaquah,WA 98029,USA
01-07-2022,417838,8,2.5,2530,2,0,0,3,2014,0,27416 208th Ave SE,Maple Valley,WA 98038,USA
01-07-2022,399895,8,2.5,2701,2,0,0,3,2014,0,5535 Elaine Ave SE,Auburn,WA 98092,USA
01-07-2022,825000,8,2.75,3990,2,0,0,3,2003,0,9342 221st PI NE,Redmond,WA 98053,USA
01-07-2022,300000,8,2.5,2303,2,0,0,3,2006,0,13328 SE 308 Ct,Auburn,WA 98092,USA
01-07-2022,640000,2,2.25,1540,3,0,0,3,2007,0,1816 11th Ave,Seattle,WA 98122,USA
01-07-2022,460000,5,2.5,1450,2,0,0,3,2008,0,1406B NW 64th St,Seattle,WA 98107,USA
01-07-2022,525000,2,2.5,1160,2,0,0,3,2012,1912,2067 Gilman Dr W,Seattle,WA 98119,USA
01-07-2022,499990,8,2.75,2910,2,0,0,3,2013,1923,1141 SE 11th St,North Bend,WA 98045,USA
01-07-2022,1020000,8,3.5,3770,2,0,0,3,2008,0,104 6th St S,Kirkland,WA 98033,USA
02-07-2022,675000,5,2.25,2900,1,0,0,3,1985,0,14301-14399 SE 63rd St,Bellevue,WA 98006,USA
02-07-2022,512031,5,1.75,1540,1,0,2,3,1920,1979,6528 3rd Ave NW,Seattle,WA 98117,USA
02-07-2022,310000,2,1,700,1,0,0,4,1918,1974,929 N 77th St,Seattle,WA 98103,USA
02-07-2022,1075000,5,2.5,3280,1,0,0,3,1970,2014,3842 NE 92nd St,Seattle,WA 98115,USA
02-07-2022,255000,8,2,2430,1,0,0,3,1960,2012,8019 S 117th St,Seattle,WA 98178,USA
02-07-2022,435000,5,2.5,1900,2,0,0,3,1993,0,Tolt Pipeline Trail,Bothell,WA 98011,USA
02-07-2022,453000,5,2,1660,1,0,0,3,1983,2009,13417 110th Pl NE,Kirkland,WA 98034,USA
02-07-2022,260000,8,2,1620,2,0,0,4,1975,0,23109 125th Ave SE,Kent,WA 98031,USA
02-07-2022,659000,8,2,2090,1,0,0,4,1951,1999,3738 86th Ave SE,Mercer Island,WA 98040,USA
02-07-2022,223000,5,2,1110,1,0,0,4,1991,0,22124 112th Pl SE,Kent,WA 98031,USA
02-07-2022,851000,5,3.25,3760,2,0,0,3,1984,0,4412 170th Ave SE,Bellevue,WA 98006,USA
02-07-2022,605000,5,2.25,2080,1,0,0,4,1973,0,2408 178th Ave NE,Redmond,WA 98052,USA
02-07-2022,895000,8,2.25,1950,1,0,0,3,1947,2012,2220 5th Ave N,Seattle,WA 98109,USA
02-07-2022,519000,5,2.25,2570,1,0,1,3,1950,1992,1316 SW 172nd St,Normandy Park,WA 98166,USA
02-07-2022,535000,5,1.75,2330,1,0,0,3,1983,2009,14506 NE 184th Pl,Woodinville,WA 98072,USA
02-07-2022,489000,5,3,3700,2,0,0,3,1982,0,3309 S 194th St,SeaTac,WA 98188,USA
02-07-2022,250000,5,2.25,1920,1,0,0,3,1965,1993,249 S 163rd Pl,Burien,WA 98148,USA
02-07-2022,580000,5,2.25,1900,1.5,0,0,3,1905,2010,1121 27th Ave,Seattle,WA 98122,USA
02-07-2022,1038000,8,1.75,1440,1,0,0,4,1967,0,10208 NE 26th St,Bellevue,WA 98004,USA
02-07-2022,605000,8,2.25,2940,1,0,0,5,1961,0,15611 72nd Ave NE,Kenmore,WA 98028,USA
02-07-2022,599950,8,3.5,2500,2,0,0,3,2008,0,7928 150th Ct NE,Redmond,WA 98052,USA
02-07-2022,700000,5,2.5,2490,2,0,0,3,1993,0,23203 NE 78th Way,Redmond,WA 98053,USA
02-07-2022,480000,5,2,1470,1,0,0,4,1956,0,13341 12th Ave NE,Seattle,WA 98125,USA
02-07-2022,329950,8,2.5,2120,2,0,0,3,2002,0,23834 SE 248th Pl,Maple Valley,WA 98038,USA
02-07-2022,250000,5,1.75,1200,1,0,0,3,1984,0,10858 SE 200th St,Kent,WA 98031,USA
02-07-2022,345000,5,2.5,2450,2,0,0,3,2002,0,11207 SE 272nd Pl,Kent,WA 98030,USA
02-07-2022,175000,8,2.5,1780,2,0,0,3,1991,0,2401-2499 S 244th St,Des Moines,WA 98198,USA
02-07-2022,185000,5,1,1590,1.5,0,0,3,1942,1999,10626 12th Ave SW,Seattle,WA 98146,USA
02-07-2022,411000,8,2,2370,2,0,0,4,1978,2000,35516 44th Ave S,Auburn,WA 98001,USA
02-07-2022,690000,5,1.5,1760,2,0,0,3,1922,2008,2314 10th Ave E,Seattle,WA 98102,USA
02-07-2022,265000,8,3,1940,1,0,0,4,1948,0,15022 25th Ave NE,Shoreline,WA 98155,USA
02-07-2022,720000,8,3,3550,1.5,0,0,4,1990,0,17325 102nd Ave NE,Bothell,WA 98011,USA
02-07-2022,256000,8,2.5,2050,2,0,0,3,2002,0,1327 S 277th Pl,Des Moines,WA 98198,USA
02-07-2022,255000,8,2.25,1680,2,0,0,3,2002,0,11631 SE 308th Pl,Auburn,WA 98092,USA
02-07-2022,540000,5,2.25,1320,2,0,0,3,1994,0,3404 E Cherry St,Seattle,WA 98122,USA
02-07-2022,481015,5,2.25,1550,2,0,0,3,1987,2000,10600-10650 117th Pl NE,Kirkland,WA 98033,USA
02-07-2022,575000,5,1.75,2680,1,0,0,5,1974,0,100 Mt Si Pl NW,Issaquah,WA 98027,USA
02-07-2022,339950,5,2.5,2390,1,0,0,3,1984,0,27622 195th Ave SE,Kent,WA 98042,USA
02-07-2022,475000,8,2.5,2040,2,0,0,4,1963,0,15320 Corliss Pl N,Shoreline,WA 98133,USA
02-07-2022,732000,5,3.75,2670,2.5,0,4,4,1977,0,3741 Belvidere Ave SW,Seattle,WA 98126,USA
02-07-2022,860000,8,1.75,1880,1.5,0,0,4,1924,0,15 Raye St,Seattle,WA 98109,USA
02-07-2022,389000,8,1.75,2400,1.5,0,0,4,1927,0,2148 N 115th St,Seattle,WA 98133,USA
02-07-2022,645000,5,1.75,2270,1,0,0,4,1956,0,10514 14th Ave NW,Seattle,WA 98177,USA
02-07-2022,475000,8,2.5,1850,2,0,0,5,1981,0,13617 135th Ave NE,Kirkland,WA 98034,USA
02-07-2022,550000,8,2.75,2160,1,0,0,3,1987,2000,9417 25th Ave NE,Seattle,WA 98115,USA
02-07-2022,305000,2,1,2160,1,0,0,3,1968,1997,14717 58th Ave S,Tukwila,WA 98168,USA
02-07-2022,782000,2,1.5,1570,1.5,0,2,4,1906,1990,1922 5th Ave W,Seattle,WA 98119,USA
02-07-2022,545000,5,2,1340,1.5,0,0,4,1923,0,4714 54th Ave S,Seattle,WA 98118,USA
02-07-2022,394500,8,2.5,3002,2,0,0,3,2004,2003,11619 SE 200th St,Kent,WA 98031,USA
02-07-2022,600000,5,2,2190,1,0,0,5,1965,0,14314 NE 72nd St,Redmond,WA 98052,USA
02-07-2022,1300000,8,1.75,2610,1,0,0,4,1966,0,1509 85th Ave NE,Clyde Hill,WA 98004,USA
02-07-2022,300000,2,1,1010,1,0,0,3,1947,2012,16036 6th Ave NE,Shoreline,WA 98155,USA
02-07-2022,330000,8,2.5,2105,2,0,0,3,2003,0,27631-27699 145th Pl SE,Kent,WA 98042,USA
02-07-2022,723000,8,2.25,2430,1.5,0,0,3,1928,1954,1503 45th Ave SW,Seattle,WA 98116,USA
02-07-2022,2271150,8,3.25,4040,1,0,0,4,1954,1979,7623 Overlake Dr W,Medina,WA 98039,USA
02-07-2022,480000,5,2.5,2160,2,0,0,3,1998,2006,7001 Autumn Ave SE,Snoqualmie,WA 98065,USA
02-07-2022,496000,2,1,900,1,0,0,3,1946,0,219 NW 56th St,Seattle,WA 98107,USA
02-07-2022,625000,5,3,1820,3,0,0,3,2006,0,10 W Etruria St,Seattle,WA 98119,USA
02-07-2022,475000,8,2,2100,1,0,0,5,1962,0,11719 33rd Pl NE,Seattle,WA 98125,USA
02-07-2022,275250,5,2.25,1520,2,0,0,4,1992,0,23017 SE 281st Ct,Maple Valley,WA 98038,USA
02-07-2022,253000,2,1,1310,1,0,0,4,1980,0,11414 SE 230th Pl,Kent,WA 98031,USA
02-07-2022,630000,8,2.5,2190,1,0,0,4,1979,0,11607 NE 103rd Pl,Kirkland,WA 98033,USA
02-07-2022,660500,5,2.5,2950,1.5,0,0,5,1918,0,2739 31st Ave S,Seattle,WA 98144,USA
02-07-2022,262000,5,1,1870,1,0,0,3,1962,2003,903 S 101st St,Seattle,WA 98168,USA
02-07-2022,2147500,5,3.5,4660,2,0,4,5,1909,1988,2826 10th Ave E,Seattle,WA 98102,USA
02-07-2022,552000,5,2.5,1840,1,0,0,3,1978,0,300 142nd Ave NE,Bellevue,WA 98007,USA
02-07-2022,1411600,2,2.5,3180,2,0,4,5,1985,0,4631 Somerset Ave SE,Bellevue,WA 98006,USA
02-07-2022,736000,2,1,1500,1,0,0,3,1933,0,2401-2599 Lorentz Pl N,Seattle,WA 98109,USA
02-07-2022,355000,5,1.75,1730,1.5,0,0,3,1954,2005,18010 N Park Pl N,Shoreline,WA 98133,USA
02-07-2022,305000,5,1,1580,1,0,0,3,1962,2003,12633 SE 158th St,Renton,WA 98058,USA
02-07-2022,484998,8,2.5,1540,2,0,0,3,2014,0,2520 Mulberry Walk NE,Issaquah,WA 98029,USA
02-07-2022,1054690,8,3.5,3390,2,0,0,3,2014,0,3906 W Briarcliff Ln,Seattle,WA 98199,USA
02-07-2022,334500,2,1.5,830,2,0,0,3,2005,0,2300 14th Ave S,Seattle,WA 98144,USA
02-07-2022,475000,8,2.75,2620,2,0,0,3,2013,1923,996 SE 12th St,North Bend,WA 98045,USA
02-07-2022,309780,5,2.5,2242,2,0,0,3,2014,0,Bennett Ave SE,Auburn,WA 98092,USA
02-07-2022,795000,8,2.5,2890,2,0,0,3,2005,0,15941 SE Cougar Mountain Way,Bellevue,WA 98006,USA
02-07-2022,274500,5,2.25,1450,2,0,0,3,2010,0,26133 242nd Ave SE,Maple Valley,WA 98038,USA
02-07-2022,265050,2,1.5,800,2,0,0,3,2008,0,5257 23rd Ave SW,Seattle,WA 98106,USA
02-07-2022,567500,5,2.5,2280,2,0,0,3,2006,0,561 Mountain View Ln NW,Issaquah,WA 98027,USA
02-07-2022,915000,5,4.5,3850,2,0,0,3,2013,1923,21101-21199 NE 78th St,Redmond,WA 98053,USA
03-07-2022,285000,5,2.5,2270,2,0,0,3,1995,0,12840 SE 307th Pl,Auburn,WA 98092,USA
03-07-2022,445838,5,2.5,2250,2,0,0,3,2000,0,10010 37th Ave SW,Seattle,WA 98146,USA
03-07-2022,304900,8,1.75,2600,1,0,0,4,1969,0,23030 100th Ave SE,Kent,WA 98031,USA
03-07-2022,940000,8,2,2490,2,0,0,5,1968,0,4558 91st Ave SE,Mercer Island,WA 98040,USA
03-07-2022,1127000,8,2.5,3160,2,0,0,4,1995,0,709 7th St S,Kirkland,WA 98033,USA
03-07-2022,835000,8,4.25,4930,2,0,0,3,2005,0,32805 145th Pl SE,Auburn,WA 98092,USA
03-07-2022,290000,5,1,1440,1,0,0,3,1967,2011,1901 Shattuck Ave S,Renton,WA 98055,USA
03-07-2022,250000,5,1.75,1770,1,0,0,4,1959,0,1201-1215 O St NE,Auburn,WA 98002,USA
03-07-2022,342000,8,2.5,2300,2,0,0,3,2001,0,24612 102nd Pl SE,Kent,WA 98030,USA
03-07-2022,1012000,8,2.5,2980,2,0,0,3,1989,0,6410 141st Ave SE,Bellevue,WA 98006,USA
03-07-2022,400000,8,2.25,2230,1,0,0,4,1963,0,2357 N 187th St,Shoreline,WA 98133,USA
03-07-2022,312500,5,1.75,1830,1,0,0,3,1950,2008,306 S 15th St,Renton,WA 98055,USA
03-07-2022,267000,5,1,1740,1,0,0,4,1962,0,4035 S 150th St,Tukwila,WA 98188,USA
03-07-2022,575000,5,1.75,1530,1,0,0,3,1955,2005,4931 SW Forney St,Seattle,WA 98116,USA
03-07-2022,810000,5,1.5,1520,1,0,0,4,1954,1979,9530 NE 5th St,Bellevue,WA 98004,USA
03-07-2022,850000,5,2.5,3230,2,0,2,5,1945,0,2431 NW Neptune Pl,Seattle,WA 98117,USA
03-07-2022,1015000,5,3.25,3620,2,0,0,3,2005,0,3505 W McGraw St,Seattle,WA 98199,USA
03-07-2022,1100000,8,3.75,5070,2,0,0,3,2000,0,5725 251st Ct NE,Redmond,WA 98053,USA
03-07-2022,240000,5,1.75,1570,1,0,0,3,1960,2012,17820 1st Avenue South,Burien,WA 98148,USA
03-07-2022,198000,8,1.75,2080,1,0,0,4,1966,0,4114 S 294th St,Auburn,WA 98001,USA
03-07-2022,565000,8,2.5,2230,1,0,0,4,1969,0,14021 NE 62nd St,Redmond,WA 98052,USA
03-07-2022,1195000,5,3,3420,2,0,0,3,1952,2005,7657-7801 E Mercer Way,Mercer Island,WA 98040,USA
03-07-2022,340000,8,2.75,2790,1,0,0,3,1977,2004,17512 Corliss Ave N,Shoreline,WA 98133,USA
03-07-2022,815000,8,2.5,3150,2,0,0,3,2002,0,9714 132nd Ave NE,Kirkland,WA 98033,USA
03-07-2022,1875000,8,3.25,3930,2,0,0,3,2006,0,10924 NE 18th Pl,Bellevue,WA 98004,USA
03-07-2022,588000,5,3,2190,2,0,0,5,1940,0,8314 Jones Ave NW,Seattle,WA 98117,USA
03-07-2022,280500,8,2.5,1890,2,0,0,3,1997,0,30021 114th Way SE,Auburn,WA 98092,USA
03-07-2022,390000,8,2,1900,1,0,0,3,2004,2003,17116 SE Covington Sawyer Rd,Kent,WA 98042,USA
03-07-2022,509000,2,1.5,1930,2,0,0,3,1989,0,78 145th Pl SE,Bellevue,WA 98007,USA
03-07-2022,490600,5,2.5,3316,2,0,0,3,1986,0,33247-33248 2nd Pl SW,Federal Way,WA 98023,USA
03-07-2022,650000,5,1.5,1380,1,0,0,5,1960,0,2719 63rd Ave SE,Mercer Island,WA 98040,USA
03-07-2022,715000,5,4,2080,3,0,4,3,1997,0,4326 Greenwood Ave N,Seattle,WA 98103,USA
03-07-2022,529950,5,1,1240,1.5,0,0,5,1909,1988,820 NW 64th St,Seattle,WA 98107,USA
03-07-2022,265000,5,1,1020,1,0,0,5,1959,0,3704 NE 9th Ct,Renton,WA 98056,USA
03-07-2022,1755000,5,2,2360,2,0,0,3,1909,2014,1242 15th Ave E,Seattle,WA 98112,USA
03-07-2022,1140000,5,2.5,2780,1.5,0,1,4,1969,0,2800-2998 194th Ave SE,Sammamish,WA 98075,USA
03-07-2022,610000,5,2,2300,1,0,0,3,1955,2005,335-345 105th Ave SE,Bellevue,WA 98004,USA
03-07-2022,554729,8,2.5,2020,2,0,0,5,1943,0,4109 W Bertona St,Seattle,WA 98199,USA
03-07-2022,395000,5,1.75,1840,1,0,2,3,1948,1994,2716 SW 170th St,Burien,WA 98166,USA
03-07-2022,341000,5,1,1390,1.5,0,0,3,1908,1988,8116 8th Ave NE,Seattle,WA 98115,USA
03-07-2022,264500,8,2.25,2060,1,0,0,4,1962,0,2152 SW 323rd St,Federal Way,WA 98023,USA
03-07-2022,395000,8,2.75,2640,1.5,0,0,3,1963,2008,19803 121st Ave SE,Kent,WA 98031,USA
03-07-2022,640000,5,2.25,1980,1,0,0,3,1959,1989,3060 124th Ave NE,Bellevue,WA 98005,USA
03-07-2022,430000,5,1.5,1810,1,0,0,3,1958,2004,7321 39th Ave NE,Seattle,WA 98115,USA
03-07-2022,410000,8,2.5,1700,1,0,0,5,1972,0,14214 81st Ave NE,Kirkland,WA 98034,USA
03-07-2022,220000,8,1,1200,1.5,0,0,3,1923,1998,7943 13th Ave SW,Seattle,WA 98106,USA
03-07-2022,1625000,8,3.25,2980,2,0,0,3,1999,0,1820 38th Ave E,Seattle,WA 98112,USA
03-07-2022,405500,2,2.75,1350,2,0,0,3,2006,0,9126 45th Ave SW,Seattle,WA 98136,USA
03-07-2022,633000,8,2.5,2360,1,0,3,3,1977,2004,3323-3325 33rd Ave SW,Seattle,WA 98126,USA
03-07-2022,295950,2,1,1190,1,0,0,3,1948,1994,1610 N 185th St,Shoreline,WA 98133,USA
03-07-2022,1042031,8,5,4110,2,0,0,4,1978,2000,2808 120th Ave NE,Bellevue,WA 98005,USA
03-07-2022,605000,8,2.5,2800,1,0,0,3,1970,2014,16674 SE 17th St,Bellevue,WA 98008,USA
03-07-2022,255000,2,1.5,920,2,0,0,3,1995,0,10740 Stone Ave N,Seattle,WA 98133,USA
03-07-2022,474000,5,1.75,1530,2,0,0,3,1978,0,10828 157th Ave NE,Redmond,WA 98052,USA
